name,ensembl_id,description,biotype,species,external_url
RHOD,ENSG00000173156,ras homolog family member D [Source:HGNC Symbol;Acc:HGNC:670],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173156
RHOF,ENSG00000139725,"ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139725
RHOG,ENSG00000177105,ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177105
RHOH,ENSG00000168421,ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000168421
RHOJ,ENSG00000126785,ras homolog family member J [Source:HGNC Symbol;Acc:HGNC:688],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000126785
RHOQ,ENSG00000119729,ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000119729
RHOT1,ENSG00000126858,ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000126858
RHOT2,ENSG00000140983,ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140983
RHOXF2,ENSG00000131721,Rhox homeobox family member 2 [Source:HGNC Symbol;Acc:HGNC:30011],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131721
RHPN1,ENSG00000158106,rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000158106
RHPN1-AS1,ENSG00000254389,RHPN1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:28457],lncRNA,homo_sapiens,https://www.ensembl.org/id/ENSG00000254389
RIBC1,ENSG00000158423,RIB43A domain with coiled-coils 1 [Source:HGNC Symbol;Acc:HGNC:26537],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000158423
RIBC2,ENSG00000128408,RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000128408
RIC3,ENSG00000166405,RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166405
RIC8A,ENSG00000177963,RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177963
RIC8B,ENSG00000111785,RIC8 guanine nucleotide exchange factor B [Source:HGNC Symbol;Acc:HGNC:25555],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111785
RICTOR,ENSG00000164327,RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164327
RIDA,ENSG00000132541,reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132541
RILPL2,ENSG00000150977,Rab interacting lysosomal protein like 2 [Source:HGNC Symbol;Acc:HGNC:28787],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000150977
RIMBP2,ENSG00000060709,RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000060709
RIMBP3,ENSG00000275793,RIMS binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29344],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000275793
RIMKLA,ENSG00000177181,ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000177181
RIMKLB,ENSG00000166532,ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000166532
RIMS2,ENSG00000176406,regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000176406
RIMS3,ENSG00000117016,regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000117016
RIN1,ENSG00000174791,Ras and Rab interactor 1 [Source:HGNC Symbol;Acc:HGNC:18749],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000174791
RIN2,ENSG00000132669,Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000132669
RING1,ENSG00000204227,ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204227
RINT1,ENSG00000135249,RAD50 interactor 1 [Source:HGNC Symbol;Acc:HGNC:21876],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135249
RIOK1,ENSG00000124784,RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000124784
RIOK2,ENSG00000058729,RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000058729
RIOK3,ENSG00000101782,RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000101782
RIOX2,ENSG00000170854,ribosomal oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:19441],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170854
RIPK1,ENSG00000137275,receptor interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137275
RIPK2,ENSG00000104312,receptor interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:10020],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000104312
RIPK3,ENSG00000129465,receptor interacting serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:10021],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000129465
RIPOR2,ENSG00000111913,RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000111913
RIPPLY1,ENSG00000147223,ripply transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:25117],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000147223
RIPPLY2,ENSG00000203877,ripply transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:21390],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000203877
RIT1,ENSG00000143622,Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000143622
RIT2,ENSG00000152214,Ras like without CAAX 2 [Source:HGNC Symbol;Acc:HGNC:10017],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000152214
RITA1,ENSG00000139405,RBPJ interacting and tubulin associated 1 [Source:HGNC Symbol;Acc:HGNC:25925],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000139405
RLBP1,ENSG00000140522,retinaldehyde binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10024],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000140522
RLIM,ENSG00000131263,"ring finger protein, LIM domain interacting [Source:HGNC Symbol;Acc:HGNC:13429]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000131263
RLN2,ENSG00000107014,relaxin 2 [Source:HGNC Symbol;Acc:HGNC:10027],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000107014
RLN3,ENSG00000171136,relaxin 3 [Source:HGNC Symbol;Acc:HGNC:17135],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000171136
RMDN2,ENSG00000115841,regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115841
RMDN3,ENSG00000137824,regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137824
RMI1,ENSG00000178966,RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000178966
RMI2,ENSG00000175643,RecQ mediated genome instability 2 [Source:HGNC Symbol;Acc:HGNC:28349],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000175643
RMND1,ENSG00000155906,required for meiotic nuclear division 1 homolog [Source:HGNC Symbol;Acc:HGNC:21176],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155906
RMND5A,ENSG00000153561,required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000153561
RNASE1,ENSG00000129538,"ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000129538
RNASE10,ENSG00000182545,ribonuclease A family member 10 (inactive) [Source:HGNC Symbol;Acc:HGNC:19275],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000182545
RNASE11,ENSG00000173464,ribonuclease A family member 11 (inactive) [Source:HGNC Symbol;Acc:HGNC:19269],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173464
RNASE13,ENSG00000206150,ribonuclease A family member 13 (inactive) [Source:HGNC Symbol;Acc:HGNC:25285],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000206150
RNASE2,ENSG00000169385,ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000169385
RNASE3,ENSG00000169397,ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000169397
RNASE4,ENSG00000258818,ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000258818
RNASE7,ENSG00000165799,ribonuclease A family member 7 [Source:HGNC Symbol;Acc:HGNC:19278],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165799
RNASE9,ENSG00000188655,ribonuclease A family member 9 (inactive) [Source:HGNC Symbol;Acc:HGNC:20673],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000188655
RNASEH2B,ENSG00000136104,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000136104
RNASEH2C,ENSG00000172922,ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172922
RNASET2,ENSG00000026297,ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000026297
RND1,ENSG00000172602,Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000172602
RND2,ENSG00000108830,Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000108830
RND3,ENSG00000115963,Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000115963
RNF10,ENSG00000022840,ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000022840
RNF11,ENSG00000123091,ring finger protein 11 [Source:HGNC Symbol;Acc:HGNC:10056],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000123091
RNF111,ENSG00000157450,ring finger protein 111 [Source:HGNC Symbol;Acc:HGNC:17384],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000157450
RNF113A,ENSG00000125352,ring finger protein 113A [Source:HGNC Symbol;Acc:HGNC:12974],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000125352
RNF114,ENSG00000124226,ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000124226
RNF115,ENSG00000265491,ring finger protein 115 [Source:HGNC Symbol;Acc:HGNC:18154],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000265491
RNF125,ENSG00000101695,ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000101695
RNF126,ENSG00000070423,ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000070423
RNF128,ENSG00000133135,ring finger protein 128 [Source:HGNC Symbol;Acc:HGNC:21153],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000133135
RNF13,ENSG00000082996,ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000082996
RNF130,ENSG00000113269,ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000113269
RNF133,ENSG00000188050,ring finger protein 133 [Source:HGNC Symbol;Acc:HGNC:21154],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000188050
RNF135,ENSG00000181481,ring finger protein 135 [Source:HGNC Symbol;Acc:HGNC:21158],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181481
RNF138,ENSG00000134758,ring finger protein 138 [Source:HGNC Symbol;Acc:HGNC:17765],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000134758
RNF139,ENSG00000170881,ring finger protein 139 [Source:HGNC Symbol;Acc:HGNC:17023],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170881
RNF14,ENSG00000013561,ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000013561
RNF141,ENSG00000110315,ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000110315
RNF144A,ENSG00000151692,ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000151692
RNF144B,ENSG00000137393,ring finger protein 144B [Source:HGNC Symbol;Acc:HGNC:21578],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000137393
RNF145,ENSG00000145860,ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000145860
RNF146,ENSG00000118518,ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000118518
RNF148,ENSG00000235631,ring finger protein 148 [Source:HGNC Symbol;Acc:HGNC:22411],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000235631
RNF150,ENSG00000170153,ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170153
RNF151,ENSG00000179580,ring finger protein 151 [Source:HGNC Symbol;Acc:HGNC:23235],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000179580
RNF152,ENSG00000176641,ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000176641
RNF165-IT1,,,,,
RNF166,ENSG00000158717,ring finger protein 166 [Source:HGNC Symbol;Acc:HGNC:28856],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000158717
RNF167,ENSG00000108523,ring finger protein 167 [Source:HGNC Symbol;Acc:HGNC:24544],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000108523
RNF168,ENSG00000163961,ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163961
RNF170,ENSG00000120925,ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000120925
RNF175,ENSG00000145428,ring finger protein 175 [Source:HGNC Symbol;Acc:HGNC:27735],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000145428
RNF180,ENSG00000164197,ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000164197
RNF182,ENSG00000180537,ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000180537
RNF183,ENSG00000165188,ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000165188
RNF185,ENSG00000138942,ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000138942
RNF19A,ENSG00000034677,"ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000034677
RNF19B,ENSG00000116514,ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000116514
RNF2,ENSG00000121481,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000121481
RNF20,ENSG00000155827,ring finger protein 20 [Source:HGNC Symbol;Acc:HGNC:10062],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000155827
RNF212,ENSG00000178222,ring finger protein 212 [Source:HGNC Symbol;Acc:HGNC:27729],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000178222
RNF213,ENSG00000173821,ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173821
RNF214,ENSG00000167257,ring finger protein 214 [Source:HGNC Symbol;Acc:HGNC:25335],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000167257
RNF216,ENSG00000011275,ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000011275
RNF217,ENSG00000146373,ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000146373
RNF24,ENSG00000101236,ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000101236
RNF25,ENSG00000163481,ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000163481
RNF26,ENSG00000173456,ring finger protein 26 [Source:HGNC Symbol;Acc:HGNC:14646],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000173456
RNF31,ENSG00000092098,ring finger protein 31 [Source:HGNC Symbol;Acc:HGNC:16031],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000092098
RNF32,ENSG00000105982,ring finger protein 32 [Source:HGNC Symbol;Acc:HGNC:17118],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000105982
RNF34,ENSG00000170633,ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000170633
RNF40,ENSG00000103549,ring finger protein 40 [Source:HGNC Symbol;Acc:HGNC:16867],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000103549
RNF41,ENSG00000181852,ring finger protein 41 [Source:HGNC Symbol;Acc:HGNC:18401],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000181852
RNF5,ENSG00000204308,ring finger protein 5 [Source:HGNC Symbol;Acc:HGNC:10068],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000204308
RNF6,ENSG00000127870,ring finger protein 6 [Source:HGNC Symbol;Acc:HGNC:10069],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000127870
RNF7,ENSG00000114125,ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000114125
RNF8,ENSG00000112130,ring finger protein 8 [Source:HGNC Symbol;Acc:HGNC:10071],protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000112130
RNFT1,ENSG00000189050,"ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000189050
RNFT2,ENSG00000135119,"ring finger protein, transmembrane 2 [Source:HGNC Symbol;Acc:HGNC:25905]",protein_coding,homo_sapiens,https://www.ensembl.org/id/ENSG00000135119
