Metadata_JCP2022,Metadata_broad_sample,Metadata_Name,Metadata_Vector,Metadata_Transcript,l,Metadata_NCBI_Gene_ID,Metadata_Taxon_ID,Metadata_Gene_Description,Metadata_Prot_Match,Metadata_Insert_Length,Metadata_pert_type
JCP2022_914802,ccsbBroad304_15823,ORF001563.1_TRC304.1,pLX_304,NM_016028.4,KMT5B,51111,9606,lysine methyltransferase 5B,97.7,1152,trt
JCP2022_914803,ccsbBroad304_15824,ORF001192.1_TRC304.1,pLX_304,NM_016262.5,TUBE1,51175,9606,tubulin epsilon 1,99.5,1425,trt
JCP2022_914804,ccsbBroad304_15825,ORF001100.1_TRC304.1,pLX_304,NM_016304.3,RSL24D1,51187,9606,ribosomal L24 domain containing 1,99.3,489,trt
JCP2022_914805,ccsbBroad304_15826,ORF009046.1_TRC304.1,pLX_304,NM_016304.3,RSL24D1,51187,9606,ribosomal L24 domain containing 1,92,450,trt
JCP2022_914806,ccsbBroad304_15827,ORF011393.1_TRC304.1,pLX_304,NM_016304.3,RSL24D1,51187,9606,ribosomal L24 domain containing 1,100,489,trt
JCP2022_914807,ccsbBroad304_15828,ORF006168.1_TRC304.1,pLX_304,NM_016304.3,RSL24D1,51187,9606,ribosomal L24 domain containing 1,100,489,trt
JCP2022_914808,ccsbBroad304_15829,ORF017466.1_TRC304.1,pLX_304,NM_016304.3,RSL24D1,51187,9606,ribosomal L24 domain containing 1,99.3,489,trt
JCP2022_914809,ccsbBroad304_15830,ORF013892.1_TRC304.1,pLX_304,NM_016304.3,RSL24D1,51187,9606,ribosomal L24 domain containing 1,98.7,489,trt
JCP2022_914810,ccsbBroad304_15831,ORF012903.1_TRC304.1,pLX_304,NM_018454.8,NUSAP1,51203,9606,nucleolar and spindle associated protein 1,100,1320,trt
JCP2022_914811,ccsbBroad304_15832,ORF002312.1_TRC304.1,pLX_304,NM_001102454.1,ZNF219,51222,9606,zinc finger protein 219,99.7,2160,trt
JCP2022_914812,ccsbBroad304_15833,ORF012005.1_TRC304.1,pLX_304,BC063390.1,DRICH1,51233,9606,NA,,360,trt
JCP2022_914813,ccsbBroad304_15834,ORF010403.1_TRC304.1,pLX_304,NM_001351373.2,EMC4,51234,9606,ER membrane protein complex subunit 4,100,306,trt
JCP2022_914814,ccsbBroad304_15835,ORF014022.1_TRC304.1,pLX_304,NM_001143966.3,TBC1D7,51256,9606,TBC1 domain family member 7,100,798,trt
JCP2022_914815,ccsbBroad304_15836,ORF012990.1_TRC304.1,pLX_304,NM_016518.3,PIPOX,51268,9606,pipecolic acid and sarcosine oxidase,100,1170,trt
JCP2022_914816,ccsbBroad304_15837,ORF009870.1_TRC304.1,pLX_304,NM_001271834.1,RSRC1,51319,9606,arginine and serine rich coiled-coil 1,100,828,trt
JCP2022_914817,ccsbBroad304_15838,ORF012625.1_TRC304.1,pLX_304,NM_016091.4,EIF3L,51386,9606,eukaryotic translation initiation factor 3 subunit L,100,1692,trt
JCP2022_914818,ccsbBroad304_15839,ORF003927.1_TRC304.1,pLX_304,NM_016237.5,ANAPC5,51433,9606,anaphase promoting complex subunit 5,100,2265,trt
JCP2022_914819,ccsbBroad304_15840,ORF011444.1_TRC304.1,pLX_304,NM_016249.4,MAGEC2,51438,9606,MAGE family member C2,99.7,1119,trt
JCP2022_914820,ccsbBroad304_15841,ORF006947.1_TRC304.1,pLX_304,NM_001005910.3,IP6K2,51447,9606,inositol hexakisphosphate kinase 2,100,291,trt
JCP2022_914821,ccsbBroad304_15842,ORF003832.1_TRC304.1,pLX_304,NM_001146178.2,IP6K2,51447,9606,inositol hexakisphosphate kinase 2,79.3,210,trt
JCP2022_914822,ccsbBroad304_15843,ORF001055.1_TRC304.1,pLX_304,NM_014306.5,RTCB,51493,9606,"RNA 2',3'-cyclic phosphate and 5'-OH ligase",100,1515,trt
JCP2022_914823,ccsbBroad304_15844,ORF013124.1_TRC304.1,pLX_304,NM_014306.5,RTCB,51493,9606,"RNA 2',3'-cyclic phosphate and 5'-OH ligase",100,1515,trt
JCP2022_914824,ccsbBroad304_15846,ORF015240.1_TRC304.1,pLX_304,NM_016410.6,CHMP5,51510,9606,charged multivesicular body protein 5,99.5,657,trt
JCP2022_914825,ccsbBroad304_15847,ORF002030.1_TRC304.1,pLX_304,NM_001098625.2,JKAMP,51528,9606,JNK1/MAPK8 associated membrane protein,100,915,trt
JCP2022_914826,ccsbBroad304_15848,ORF007399.1_TRC304.1,pLX_304,NM_016535.4,ZNF581,51545,9606,zinc finger protein 581,100,591,trt
JCP2022_914827,ccsbBroad304_15849,ORF016829.1_TRC304.1,pLX_304,NM_001193285.3,SIRT6,51548,9606,sirtuin 6,99.6,984,trt
JCP2022_914828,ccsbBroad304_15850,ORF008222.1_TRC304.1,pLX_304,NM_016584.3,IL23A,51561,9606,interleukin 23 subunit alpha,100,567,trt
JCP2022_914829,ccsbBroad304_15851,ORF001758.1_TRC304.1,pLX_304,NM_001324067.2,GDE1,51573,9606,glycerophosphodiester phosphodiesterase 1,30.6,324,trt
JCP2022_914830,ccsbBroad304_15852,ORF007628.1_TRC304.1,pLX_304,NM_001204830.1,LIPT1,51601,9606,lipoyltransferase 1,100,1119,trt
JCP2022_914831,ccsbBroad304_15853,ORF008058.1_TRC304.1,pLX_304,NM_015522.3,DYNC2LI1,51626,9606,dynein cytoplasmic 2 light intermediate chain 1,57.2,432,trt
JCP2022_914832,ccsbBroad304_15854,ORF008936.1_TRC304.1,pLX_304,NM_016095.3,GINS2,51659,9606,GINS complex subunit 2,100,555,trt
JCP2022_914833,ccsbBroad304_15855,ORF010864.1_TRC304.1,pLX_304,NM_016275.5,SELENOT,51714,9606,selenoprotein T,33.3,489,trt
JCP2022_914834,ccsbBroad304_15856,ORF008476.1_TRC304.1,pLX_304,NM_016520.3,C9orf78,51759,9606,chromosome 9 open reading frame 78,99.3,867,trt
JCP2022_914835,ccsbBroad304_15857,ORF017018.1_TRC304.1,pLX_304,NM_016599.5,MYOZ2,51778,9606,myozenin 2,100,792,trt
JCP2022_914836,ccsbBroad304_15858,ORF017699.1_TRC304.1,pLX_304,XR_926258.3,CLIC5,53405,9606,chloride intracellular channel 5,,207,trt
JCP2022_914837,ccsbBroad304_15859,ORF006202.1_TRC304.1,pLX_304,NM_021721.4,ADAM22,53616,9606,ADAM metallopeptidase domain 22,39.8,1026,trt
JCP2022_914838,ccsbBroad304_15860,ORF010834.1_TRC304.1,pLX_304,NM_017429.3,BCO1,53630,9606,beta-carotene oxygenase 1,100,1641,trt
JCP2022_914839,ccsbBroad304_15861,ORF011479.1_TRC304.1,pLX_304,NM_017445.3,H2BS1,54145,9606,H2B.S histone 1,99.2,378,trt
JCP2022_914840,ccsbBroad304_15862,ORF008663.1_TRC304.1,pLX_304,NM_018981.4,DNAJC10,54431,9606,DnaJ heat shock protein family (Hsp40) member C10,99.8,2379,trt
JCP2022_914841,ccsbBroad304_15863,ORF006388.1_TRC304.1,pLX_304,NM_018457.4,PRR13,54458,9606,proline rich 13,99.3,444,trt
JCP2022_914842,ccsbBroad304_15864,ORF016320.1_TRC304.1,pLX_304,NM_001001483.2,ZDHHC13,54503,9606,zinc finger DHHC-type containing 13,100,1476,trt
JCP2022_914843,ccsbBroad304_15865,ORF008776.1_TRC304.1,pLX_304,NM_198267.2,ING3,54556,9606,inhibitor of growth family member 3,100,276,trt
JCP2022_914844,ccsbBroad304_15866,ORF012607.1_TRC304.1,pLX_304,XM_017012369.2,ING3,54556,9606,inhibitor of growth family member 3,95.6,279,trt
JCP2022_914845,ccsbBroad304_15867,ORF008434.1_TRC304.1,pLX_304,NM_018201.5,TBC1D13,54662,9606,TBC1 domain family member 13,99.7,1200,trt
JCP2022_914846,ccsbBroad304_15868,ORF009229.1_TRC304.1,pLX_304,NM_001184854.2,KLHDC4,54758,9606,kelch domain containing 4,100,1389,trt
JCP2022_914847,ccsbBroad304_15869,ORF008157.1_TRC304.1,pLX_304,XM_011528096.1,PCSK4,54760,9606,proprotein convertase subtilisin/kexin type 4,45.4,726,trt
JCP2022_914848,ccsbBroad304_15870,ORF015164.1_TRC304.1,pLX_304,XM_011517935.2,HAUS6,54801,9606,HAUS augmin like complex subunit 6,67.1,1062,trt
JCP2022_914849,ccsbBroad304_15871,ORF011030.1_TRC304.1,pLX_304,NM_017658.5,KLHL28,54813,9606,kelch like family member 28,88.2,1524,trt
JCP2022_914850,ccsbBroad304_15872,ORF006045.1_TRC304.1,pLX_304,NM_001034915.3,ESRP1,54845,9606,epithelial splicing regulatory protein 1,99.8,2031,trt
JCP2022_914851,ccsbBroad304_15873,ORF012799.1_TRC304.1,pLX_304,NM_017709.4,TENT5C,54855,9606,terminal nucleotidyltransferase 5C,100,1173,trt
JCP2022_914852,ccsbBroad304_15874,ORF000113.1_TRC304.1,pLX_304,NM_017978.3,ANKHD1,54882,9606,ankyrin repeat and KH domain containing 1,70.6,1305,trt
JCP2022_914853,ccsbBroad304_15875,ORF015353.1_TRC304.1,pLX_304,NM_017778.2,NSD3,54904,9606,nuclear receptor binding SET domain protein 3,100,1935,trt
JCP2022_914854,ccsbBroad304_15876,ORF014531.1_TRC304.1,pLX_304,BC027472.1,CMTM6,54918,9606,NA,,204,trt
JCP2022_914855,ccsbBroad304_15877,ORF004593.1_TRC304.1,pLX_304,NM_001008485.1,SLC41A3,54946,9606,solute carrier family 41 member 3,98.6,1500,trt
JCP2022_914856,ccsbBroad304_15878,ORF002573.1_TRC304.1,pLX_304,NM_001324373.2,ACSM5,54988,9606,acyl-CoA synthetase medium chain family member 5,99.5,624,trt
JCP2022_914857,ccsbBroad304_15879,ORF018414.1_TRC304.1,pLX_304,NM_001305155.1,PPP2R3C,55012,9606,protein phosphatase 2 regulatory subunit B''gamma,100,1029,trt
JCP2022_914858,ccsbBroad304_15880,ORF013183.1_TRC304.1,pLX_304,NM_017922.4,PRPF39,55015,9606,pre-mRNA processing factor 39,78.3,1644,trt
JCP2022_914859,ccsbBroad304_15883,ORF015522.1_TRC304.1,pLX_304,NM_145701.3,CDCA4,55038,9606,cell division cycle associated 4,100,723,trt
JCP2022_914860,ccsbBroad304_15884,ORF013551.1_TRC304.1,pLX_304,NM_017971.4,MRPL20,55052,9606,mitochondrial ribosomal protein L20,100,447,trt
JCP2022_914861,ccsbBroad304_15885,ORF003988.1_TRC304.1,pLX_304,NM_018015.6,RADX,55086,9606,"RPA1 related single stranded DNA binding protein, X-linked",99.8,2565,trt
JCP2022_914862,ccsbBroad304_15886,ORF016437.1_TRC304.1,pLX_304,NM_153249.1,CCDC186,55088,9606,coiled-coil domain containing 186,100,633,trt
JCP2022_914863,ccsbBroad304_15887,ORF018007.1_TRC304.1,pLX_304,NM_018103.5,LRRC8D,55144,9606,leucine rich repeat containing 8 VRAC subunit D,16,429,trt
JCP2022_914864,ccsbBroad304_15888,ORF014168.1_TRC304.1,pLX_304,XM_017006759.2,PBRM1,55193,9606,polybromo 1,18.7,918,trt
JCP2022_914865,ccsbBroad304_15889,ORF006416.1_TRC304.1,pLX_304,NM_001008410.2,STEAP3,55240,9606,STEAP3 metalloreductase,100,1464,trt
JCP2022_914866,ccsbBroad304_15890,ORF010391.1_TRC304.1,pLX_304,NM_139121.2,YY1AP1,55249,9606,YY1 associated protein 1,100,2052,trt
JCP2022_914867,ccsbBroad304_15891,ORF004502.1_TRC304.1,pLX_304,NM_018257.3,PCMTD2,55251,9606,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2,69.5,783,trt
JCP2022_914868,ccsbBroad304_15892,ORF013118.1_TRC304.1,pLX_304,XM_011512958.3,TMEM39A,55254,9606,transmembrane protein 39A,43.7,438,trt
JCP2022_914869,ccsbBroad304_15893,ORF013598.1_TRC304.1,pLX_304,XM_011543507.2,WDR41,55255,9606,WD repeat domain 41,99.1,1008,trt
JCP2022_914870,ccsbBroad304_15894,ORF012605.1_TRC304.1,pLX_304,NM_018285.3,IMP3,55272,9606,IMP U3 small nucleolar ribonucleoprotein 3,100,552,trt
JCP2022_914871,ccsbBroad304_15895,ORF003500.1_TRC304.1,pLX_304,NM_018307.4,RHOT1,55288,9606,ras homolog family member T1,100,1854,trt
JCP2022_914872,ccsbBroad304_15896,ORF014450.1_TRC304.1,pLX_304,NM_001352357.2,PPP6R3,55291,9606,protein phosphatase 6 regulatory subunit 3,32.4,603,trt
JCP2022_914873,ccsbBroad304_15897,ORF004207.1_TRC304.1,pLX_304,NM_001130183.1,DNAJA4,55466,9606,DnaJ heat shock protein family (Hsp40) member A4,64.3,717,trt
JCP2022_914874,ccsbBroad304_15898,ORF004967.1_TRC304.1,pLX_304,NM_001039481.2,ETNK1,55500,9606,ethanolamine kinase 1,100,507,trt
JCP2022_914875,ccsbBroad304_15899,ORF011221.1_TRC304.1,pLX_304,XM_017004439.1,ASIC4,55515,9606,acid sensing ion channel subunit family member 4,76.3,888,trt
JCP2022_914876,ccsbBroad304_15900,ORF017012.1_TRC304.1,pLX_304,NM_018700.4,TRIM36,55521,9606,tripartite motif containing 36,99.7,2184,trt
JCP2022_914877,ccsbBroad304_15901,ORF005559.1_TRC304.1,pLX_304,NM_001277081.1,KLK15,55554,9606,kallikrein related peptidase 15,100,765,trt
JCP2022_914878,ccsbBroad304_15902,ORF016733.1_TRC304.1,pLX_304,NM_017567.6,NAGK,55577,9606,N-acetylglucosamine kinase,99.4,1032,trt
JCP2022_914879,ccsbBroad304_15904,ORF011366.1_TRC304.1,pLX_304,NM_017670.2,OTUB1,55611,9606,"OTU deubiquitinase, ubiquitin aldehyde binding 1",99.6,813,trt
JCP2022_914880,ccsbBroad304_15905,ORF016932.1_TRC304.1,pLX_304,XM_005260754.3,KIF16B,55614,9606,kinesin family member 16B,13.4,522,trt
JCP2022_914881,ccsbBroad304_15907,ORF017469.1_TRC304.1,pLX_304,NM_017895.7,DDX27,55661,9606,DEAD-box helicase 27,95.9,2295,trt
JCP2022_914882,ccsbBroad304_15908,ORF002745.1_TRC304.1,pLX_304,NM_001127649.3,PEX26,55670,9606,peroxisomal biogenesis factor 26,99.6,915,trt
JCP2022_914883,ccsbBroad304_15909,ORF004219.1_TRC304.1,pLX_304,NM_018059.5,RADIL,55698,9606,Rap associating with DIL domain,29.6,1113,trt
JCP2022_914884,ccsbBroad304_15910,ORF010306.1_TRC304.1,pLX_304,NM_018113.3,LMBR1L,55716,9606,limb development membrane protein 1 like,100,1467,trt
JCP2022_914885,ccsbBroad304_15911,ORF008584.1_TRC304.1,pLX_304,XM_017009627.1,CEP72,55722,9606,centrosomal protein 72,100,1374,trt
JCP2022_914886,ccsbBroad304_15912,ORF009506.1_TRC304.1,pLX_304,NM_001281482.2,ARFGAP1,55738,9606,ADP ribosylation factor GTPase activating protein 1,100,1209,trt
JCP2022_914887,ccsbBroad304_15913,ORF007678.1_TRC304.1,pLX_304,BC009775.1,AGK,55750,9606,NA,,195,trt
JCP2022_914888,ccsbBroad304_15914,ORF006529.1_TRC304.1,pLX_304,NM_018402.2,IL26,55801,9606,interleukin 26,100,513,trt
JCP2022_914889,ccsbBroad304_15915,ORF018001.1_TRC304.1,pLX_304,NM_018455.5,CENPN,55839,9606,centromere protein N,99.5,612,trt
JCP2022_914890,ccsbBroad304_15917,ORF005372.1_TRC304.1,pLX_304,NM_001242617.2,NXT2,55916,9606,nuclear transport factor 2 like export factor 2,100,426,trt
JCP2022_914891,ccsbBroad304_15918,ORF005905.1_TRC304.1,pLX_304,NM_018698.5,NXT2,55916,9606,nuclear transport factor 2 like export factor 2,99.4,591,trt
JCP2022_914892,ccsbBroad304_15919,ORF012613.1_TRC304.1,pLX_304,NM_001374178.1,RAB5IF,55969,9606,RAB5 interacting factor,57.3,261,trt
JCP2022_914893,ccsbBroad304_15920,ORF004343.1_TRC304.1,pLX_304,NM_001172428.1,KLHL7,55975,9606,kelch like family member 7,75.4,432,trt
JCP2022_914894,ccsbBroad304_15921,ORF016813.1_TRC304.1,pLX_304,NR_133634.2,TMEM234,56063,9606,transmembrane protein 234,,147,trt
JCP2022_914895,ccsbBroad304_15922,ORF016092.1_TRC304.1,pLX_304,NM_031415.3,GSDMC,56169,9606,gasdermin C,99.8,1524,trt
JCP2022_914896,ccsbBroad304_15923,ORF011805.1_TRC304.1,pLX_304,XM_011542903.3,TMPRSS4,56649,9606,transmembrane serine protease 4,83.3,1005,trt
JCP2022_914897,ccsbBroad304_15924,ORF018432.1_TRC304.1,pLX_304,NM_001286094.1,TMEM9B,56674,9606,TMEM9 domain family member B,100,372,trt
JCP2022_914898,ccsbBroad304_15926,ORF007842.1_TRC304.1,pLX_304,NM_001204066.2,ANKS1B,56899,9606,ankyrin repeat and sterile alpha motif domain containing 1B,99.7,1071,trt
JCP2022_914899,ccsbBroad304_15927,ORF010697.1_TRC304.1,pLX_304,NM_015492.5,C15orf39,56905,9606,chromosome 15 open reading frame 39,11.9,411,trt
JCP2022_914900,ccsbBroad304_15928,ORF013524.1_TRC304.1,pLX_304,NM_020169.4,LXN,56925,9606,latexin,100,666,trt
JCP2022_914901,ccsbBroad304_15929,ORF011268.1_TRC304.1,pLX_304,NM_001161619.2,DUS3L,56931,9606,dihydrouridine synthase 3 like,100,1224,trt
JCP2022_914902,ccsbBroad304_15930,ORF004178.1_TRC304.1,pLX_304,NM_199171.2,PMEPA1,56937,9606,"prostate transmembrane protein, androgen induced 1",100,711,trt
JCP2022_914903,ccsbBroad304_15931,ORF000347.1_TRC304.1,pLX_304,NM_001006109.1,HMCES,56941,9606,"5-hydroxymethylcytosine binding, ES cell specific",100,1062,trt
JCP2022_914904,ccsbBroad304_15932,ORF002092.1_TRC304.1,pLX_304,NM_152305.3,POGLUT1,56983,9606,protein O-glucosyltransferase 1,100,1176,trt
JCP2022_914905,ccsbBroad304_15933,ORF014157.1_TRC304.1,pLX_304,NM_001308185.1,CCNL1,57018,9606,cyclin L1,37.9,516,trt
JCP2022_914906,ccsbBroad304_15934,ORF018465.1_TRC304.1,pLX_304,NM_001195234.1,TRIM49C,642612,9606,tripartite motif containing 49C,100,1356,trt
JCP2022_914907,ccsbBroad304_15935,ORF004046.1_TRC304.1,pLX_304,NM_001204221.2,ZNF695,57116,9606,zinc finger protein 695,49.4,264,trt
JCP2022_914908,ccsbBroad304_15936,ORF010193.1_TRC304.1,pLX_304,NM_001204221.2,ZNF695,57116,9606,zinc finger protein 695,74.4,399,trt
JCP2022_914909,ccsbBroad304_15939,ORF012406.1_TRC304.1,pLX_304,NM_001366083.1,PHTF2,57157,9606,putative homeodomain transcription factor 2,69.8,951,trt
JCP2022_914910,ccsbBroad304_15940,ORF017030.1_TRC304.1,pLX_304,NM_001127359.1,PHTF2,57157,9606,putative homeodomain transcription factor 2,99.7,1068,trt
JCP2022_914911,ccsbBroad304_15941,ORF002933.1_TRC304.1,pLX_304,NM_001127360.1,PHTF2,57157,9606,putative homeodomain transcription factor 2,99.7,1056,trt
JCP2022_914912,ccsbBroad304_15942,ORF005666.1_TRC304.1,pLX_304,XM_011532997.2,PELI1,57162,9606,pellino E3 ubiquitin protein ligase 1,52.3,375,trt
JCP2022_914913,ccsbBroad304_15943,ORF002753.1_TRC304.1,pLX_304,NM_001322865.2,NIPAL3,57185,9606,NIPA like domain containing 3,100,678,trt
JCP2022_914914,ccsbBroad304_15945,ORF002512.1_TRC304.1,pLX_304,NM_020536.4,KAT14,57325,9606,lysine acetyltransferase 14,83.6,1962,trt
JCP2022_914915,ccsbBroad304_15946,ORF003637.1_TRC304.1,pLX_304,NM_001372085.1,WDR18,57418,9606,WD repeat domain 18,99.7,1296,trt
JCP2022_914916,ccsbBroad304_15947,ORF017067.1_TRC304.1,pLX_304,NM_201538.1,NDRG2,57447,9606,NDRG family member 2,99.7,1071,trt
JCP2022_914917,ccsbBroad304_15948,ORF005157.1_TRC304.1,pLX_304,NM_020755.4,SERINC1,57515,9606,serine incorporator 1,100,1359,trt
JCP2022_914918,ccsbBroad304_15949,ORF002226.1_TRC304.1,pLX_304,NR_130914.1,LINC01949,55338,9606,long intergenic non-protein coding RNA 1949,,300,trt
JCP2022_914919,ccsbBroad304_15950,ORF000408.1_TRC304.1,pLX_304,NM_020850.3,RANBP10,57610,9606,RAN binding protein 10,100,1860,trt
JCP2022_914920,ccsbBroad304_15951,ORF007487.1_TRC304.1,pLX_304,NM_020853.2,FAM234B,57613,9606,family with sequence similarity 234 member B,100,1866,trt
JCP2022_914921,ccsbBroad304_15952,ORF004751.1_TRC304.1,pLX_304,NM_001077704.3,MIER1,57708,9606,MIER1 transcriptional regulator,36,468,trt
JCP2022_914922,ccsbBroad304_15953,ORF003635.1_TRC304.1,pLX_304,NM_001203244.1,SEMA4G,57715,9606,semaphorin 4G,100,2106,trt
JCP2022_914923,ccsbBroad304_15954,ORF014601.1_TRC304.1,pLX_304,NM_021803.4,IL21,59067,9606,interleukin 21,100,486,trt
JCP2022_914924,ccsbBroad304_15955,ORF015428.1_TRC304.1,pLX_304,NM_021639.5,GPBP1L1,60313,9606,GC-rich promoter binding protein 1 like 1,100,1422,trt
JCP2022_914925,ccsbBroad304_15956,ORF011936.1_TRC304.1,pLX_304,NM_021640.4,C12orf10,60314,9606,chromosome 12 open reading frame 10,58.2,663,trt
JCP2022_914926,ccsbBroad304_15958,ORF001291.1_TRC304.1,pLX_304,NM_021826.5,FASTKD5,60493,9606,FAST kinase domains 5,100,2292,trt
JCP2022_914927,ccsbBroad304_15959,ORF000670.1_TRC304.1,pLX_304,NM_001286455.1,SLC22A23,63027,9606,solute carrier family 22 member 23,100,1215,trt
JCP2022_914928,ccsbBroad304_15960,ORF015519.1_TRC304.1,pLX_304,NM_033440.3,CELA2A,63036,9606,chymotrypsin like elastase 2A,99.6,807,trt
JCP2022_914929,ccsbBroad304_15962,ORF015514.1_TRC304.1,pLX_304,NM_022160.3,DMRTA1,63951,9606,DMRT like family A1,100,1512,trt
JCP2022_914930,ccsbBroad304_15963,ORF008597.1_TRC304.1,pLX_304,NM_001321428.1,TMBIM1,64114,9606,transmembrane BAX inhibitor motif containing 1,100,933,trt
JCP2022_914931,ccsbBroad304_15964,ORF000615.1_TRC304.1,pLX_304,NM_001204415.1,TINAGL1,64129,9606,tubulointerstitial nephritis antigen like 1,60.2,654,trt
JCP2022_914932,ccsbBroad304_15965,ORF001820.1_TRC304.1,pLX_304,NM_022371.4,TOR3A,64222,9606,torsin family 3 member A,99.7,1191,trt
JCP2022_914933,ccsbBroad304_15966,ORF008674.1_TRC304.1,pLX_304,XM_024453709.1,MTMR14,64419,9606,myotubularin related protein 14,87.4,1251,trt
JCP2022_914934,ccsbBroad304_15967,ORF013908.1_TRC304.1,pLX_304,NM_022490.4,POLR1E,64425,9606,RNA polymerase I subunit E,99.7,1257,trt
JCP2022_914935,ccsbBroad304_15968,ORF009359.1_TRC304.1,pLX_304,NM_197954.3,CLEC7A,64581,9606,C-type lectin domain containing 7A,100,231,trt
JCP2022_914936,ccsbBroad304_15969,ORF002549.1_TRC304.1,pLX_304,NM_031899.3,GORASP1,64689,9606,golgi reassembly stacking protein 1,40.3,645,trt
JCP2022_914937,ccsbBroad304_15970,ORF005063.1_TRC304.1,pLX_304,NM_001159291.1,MICAL1,64780,9606,"microtubule associated monooxygenase, calponin and LIM domain containing 1",99.7,2943,trt
JCP2022_914938,ccsbBroad304_15971,ORF009149.1_TRC304.1,pLX_304,NM_022767.4,AEN,64782,9606,apoptosis enhancing nuclease,99.6,975,trt
JCP2022_914939,ccsbBroad304_15972,ORF004389.1_TRC304.1,pLX_304,NM_022768.4,RBM15,64783,9606,RNA binding motif protein 15,95.4,2799,trt
JCP2022_914940,ccsbBroad304_15973,ORF013581.1_TRC304.1,pLX_304,NM_022783.4,DEPTOR,64798,9606,DEP domain containing MTOR interacting protein,99.7,1227,trt
JCP2022_914941,ccsbBroad304_15974,ORF016415.1_TRC304.1,pLX_304,NM_001284349.1,IQCH,64799,9606,IQ motif containing H,74,678,trt
JCP2022_914942,ccsbBroad304_15975,ORF009193.1_TRC304.1,pLX_304,NM_001168478.2,ARMCX5,64860,9606,armadillo repeat containing X-linked 5,100,1674,trt
JCP2022_914943,ccsbBroad304_15976,ORF018364.1_TRC304.1,pLX_304,NM_024046.5,CAMKV,79012,9606,CaM kinase like vesicle associated,100,1503,trt
JCP2022_914944,ccsbBroad304_15977,ORF015107.1_TRC304.1,pLX_304,NM_024061.3,ZNF655,79027,9606,zinc finger protein 655,100,543,trt
JCP2022_914945,ccsbBroad304_15978,ORF013584.1_TRC304.1,pLX_304,NM_024081.6,PRRG4,79056,9606,proline rich and Gla domain 4,100,678,trt
JCP2022_914946,ccsbBroad304_15979,ORF002863.1_TRC304.1,pLX_304,NM_001363905.1,FTO,79068,9606,FTO alpha-ketoglutarate dependent dioxygenase,15.8,180,trt
JCP2022_914947,ccsbBroad304_15980,ORF007359.1_TRC304.1,pLX_304,NM_024296.4,CCDC28B,79140,9606,coiled-coil domain containing 28B,100,600,trt
JCP2022_914948,ccsbBroad304_15981,ORF011748.1_TRC304.1,pLX_304,NM_001345846.2,C19orf57,79173,9606,chromosome 19 open reading frame 57,60.5,999,trt
JCP2022_914949,ccsbBroad304_15983,ORF004779.1_TRC304.1,pLX_304,NM_024334.2,TMEM43,79188,9606,transmembrane protein 43,99.2,1200,trt
JCP2022_914950,ccsbBroad304_15984,ORF004970.1_TRC304.1,pLX_304,NM_018527.4,NAA16,79612,9606,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit",100,933,trt
JCP2022_914951,ccsbBroad304_15985,ORF015881.1_TRC304.1,pLX_304,XM_017008600.1,ARSJ,79642,9606,arylsulfatase family member J,3,255,trt
JCP2022_914952,ccsbBroad304_15986,ORF017369.1_TRC304.1,pLX_304,XM_005247762.2,HSPBAP1,79663,9606,HSPB1 associated protein 1,68.5,675,trt
JCP2022_914953,ccsbBroad304_15987,ORF011957.1_TRC304.1,pLX_304,NM_001167916.2,VEPH1,79674,9606,ventricular zone expressed PH domain containing 1,100,639,trt
JCP2022_914954,ccsbBroad304_15988,ORF018261.1_TRC304.1,pLX_304,NM_024681.3,KCTD17,79734,9606,potassium channel tetramerization domain containing 17,80.1,741,trt
JCP2022_914955,ccsbBroad304_15989,ORF004246.1_TRC304.1,pLX_304,NM_001287528.1,CLIP4,79745,9606,CAP-Gly domain containing linker protein family member 4,81.8,1482,trt
JCP2022_914956,ccsbBroad304_15990,ORF006620.1_TRC304.1,pLX_304,NM_024722.4,ACBD4,79777,9606,acyl-CoA binding domain containing 4,100,915,trt
JCP2022_914957,ccsbBroad304_15991,ORF009818.1_TRC304.1,pLX_304,XM_017002350.1,HHIPL2,79802,9606,HHIP like 2,52.6,768,trt
JCP2022_914958,ccsbBroad304_15992,ORF004926.1_TRC304.1,pLX_304,NM_001136475.3,VASH2,79805,9606,vasohibin 2,60.9,468,trt
JCP2022_914959,ccsbBroad304_15993,ORF002654.1_TRC304.1,pLX_304,XM_017004977.1,CAMKMT,79823,9606,calmodulin-lysine N-methyltransferase,58.1,396,trt
JCP2022_914960,ccsbBroad304_15994,ORF007474.1_TRC304.1,pLX_304,BC008872.1,ZNF672,79894,9606,NA,,669,trt
